lat,lon,t2m,e,ro,tp,cdir,month_sin,sin_lat,sin_lon
21.0,76.25,0.5082966877398687,0.6041293769074177,0.08095415574315343,1.5753372298801676,0.41568909428804307,0.9895646032172863,0.48808048797008324,0.4254079575765496
21.0,76.5,0.311697048139618,0.48871605228100473,0.1551434755409636,2.012186855965229,0.6580699427441278,0.7654560129027321,0.4674611467973576,0.36696914360472094
21.0,76.75,0.34794681414134526,0.3659544627079143,0.20153397882783294,2.6448651766216305,0.6249684654416011,0.9461474114777588,0.3873050035075752,0.47028665722276597
21.0,77.0,0.3042810203730173,0.40978742832991183,0.191760961288838,2.9285900120956354,0.624405771203136,0.9179316695485282,0.48711046984369444,0.35268158279323725
21.0,77.25,0.2447311299937078,0.6663262347409593,0.1565209065287141,2.084897493244053,0.7103160978145384,0.7066924068529714,0.4544858386341017,0.32550918719363
21.0,77.5,0.32086928253944763,0.5522341150745329,0.1550505870565973,2.013604440632883,0.37764762363744975,1.1801889144371518,0.5522392140515536,0.4644528830652879
21.0,77.75,0.2549315361508157,0.5022732844126604,0.09651389331523791,1.4029247825406501,0.6195246301788823,1.0436905281909978,0.6183930612688061,0.3712502808141957
21.0,78.0,0.38556327786009964,0.41998424445262295,0.20241335411586936,1.7703842768410123,0.7910366154273897,0.9514794551583624,0.5106052671263313,0.40889893820650763
21.0,78.25,0.26962160336955865,0.46474519412145326,0.20151029365406933,1.817571998078881,0.9364667558281606,0.748464577721473,0.4307751987129394,0.32945436785776605
21.0,78.5,0.3160740999651917,0.5053628598967852,0.21341452692896049,2.283079580480534,0.8884193497257967,0.5145237583351501,0.44999504415741326,0.3523766168739546
21.0,78.75,0.46057946856967774,0.3056044966376309,0.15595553664959189,2.1266113543084852,0.6093957489763174,1.1284969639370563,0.5081531677679888,0.372330637339808
21.0,79.0,0.3299216216992713,0.4778581543016196,0.17958162630080185,2.1960011257556307,0.8283846916084712,0.9465376878446621,0.526455284760684,0.29488386512430226
21.0,79.25,0.27469368351299556,0.48027231624670863,0.16883074016994407,2.3966169193862026,0.5327598031957281,0.9069889629160327,0.4888241004039828,0.2929095985127691
21.0,79.5,0.29042813311149923,0.5362296885525473,0.1697822103172006,2.561695153248603,0.7028984675785258,0.8807007802591261,0.5152606739818654,0.2153801469079098
21.0,79.75,0.29396754958879046,0.5393808422309783,0.21382922957390907,1.5632100319344502,0.8166538464875799,0.8184111905841095,0.49332134520362914,0.24139776078388794
21.0,80.0,0.30502517614045993,0.4082091246573214,0.15828365040322592,1.677705913962435,0.6062002446237904,0.9854504375447983,0.6060188402854413,0.20698517893086013
21.0,80.25,0.3219975537781989,0.3838510048813092,0.09816034849851986,1.8120473853236783,0.5269124655965619,1.1023103426534417,0.8111506723169473,0.24949419213910823
21.0,80.5,0.3810928050194237,0.3755579330076194,0.21842262920880223,2.6763204305695325,0.6942885579836008,1.0690731490538106,0.5695727315478426,0.20176681560676707
21.0,80.75,0.38924246351715297,0.3785404345059536,0.19519414900871424,1.513081717358874,1.1470867021951736,0.9196015513284662,0.647093263960878,0.22839795960775197
21.0,81.0,0.34735524115275707,0.4969492176426178,0.18383707561485868,1.9515535000528823,1.3053585474426634,0.7593848912286786,0.7479572858758468,0.26210937145873253
21.0,81.25,0.3479522438795324,0.5566424603641651,0.1520219441738291,2.0722243976830312,0.6537993727770844,1.006574443294156,0.7614060018984673,0.28591695385673455
21.0,81.5,0.3220158380521961,0.39547129934239256,0.2457567461439304,2.884252052311353,1.158440349999563,0.7722770847169914,0.5173055490551448,0.26722125995988694
21.0,81.75,0.38972157716886685,0.47547691850573376,0.196073812836008,2.6243316007175794,0.7227003591135183,0.8780410956038142,0.6789204813716683,0.2953309212518118
21.0,82.0,0.36622665916062325,0.4230155847462684,0.22143343971372623,2.736970853474157,0.5902729067003015,1.0917222441355319,0.6629016385149384,0.3099054291133825
21.0,82.25,0.4115547529038143,0.40516592403701807,0.1796622432816165,2.220951341656717,0.9794470762569284,1.030284484329585,0.8309753507169654,0.2785830614893021
21.0,82.5,0.4156595814909119,0.4529045582101477,0.20910699789435236,2.2082937024582647,1.2284428681884625,0.8304319450499816,0.7026974887081604,0.2142185994764823
21.0,82.75,0.34382870616012357,0.5065652728040008,0.2103930652476031,2.0449149800339637,1.154751895647687,0.8175214399393774,0.7561253222893028,0.28866032660105934
21.0,83.0,0.31964873264935345,0.5119848599052379,0.17660047085734318,2.134213551445133,0.8958888207562874,0.9018020627202906,0.7596808109571856,0.2606345417208687
21.0,83.25,0.39743371442439884,0.3047884307576713,0.2679001336843503,3.6191632530250533,0.6476183545536931,0.66687429331524,0.2512159222252762,0.40145626773298576
21.0,83.5,0.5075471694257774,0.43986099841267734,0.17422201174504656,1.9901226211792338,0.6869369389517793,1.1784010900029669,0.6723573002656152,0.36121749779994977
21.0,83.75,0.4734402054016139,0.42604559294560385,0.156028111568713,1.6552387919429106,0.7666951270104552,0.9739584377645109,0.823298637247035,0.3135833184423212
21.0,84.0,0.4101510790215845,0.32414421006102373,0.13689635730815103,1.414429618776862,0.6729142046396751,1.269373789024418,0.8275860460572511,0.3355448473943662
21.0,84.25,0.3031629498265298,0.35587688622807806,0.1547489570287751,1.6267670867635666,0.8143959868014026,1.0887437578489743,0.7678039079552086,0.4101091311095531
21.0,84.5,0.33219530935085756,0.4915296393346653,0.1241467270357817,1.347729144637215,0.7234061625798807,1.212951921363312,0.7739091987775564,0.454728032192478
21.0,84.75,0.2901250674151265,0.349819676885133,0.23922941121985994,2.709360667051163,0.9163499373799554,0.7485483563497485,0.4720364659663876,0.6144227078300933
21.0,85.0,0.3384217503369317,0.41048767750481785,0.181953610451591,1.761189791683086,1.078678058224269,1.0052222850011117,0.7684331168229125,0.603927249907352
21.0,85.25,0.43263706306542804,0.34235741768446826,0.1730373815725895,1.578514799897731,1.5251859815797262,0.9599783959836372,0.911041512830065,0.5283786781306672
21.0,85.5,0.3040240198973857,0.33855561335087425,0.20295704744295406,1.566149082203268,0.9692709377471059,0.9469918909562344,0.6371488665060442,0.777804863068194
21.0,85.75,0.1972633916206,0.2466288912586639,0.25156454443274046,2.5136608671230567,0.7163741844094568,1.1378412384373493,0.46772133068361266,0.8191988345703903
21.0,86.0,0.3871091199792034,0.33515848256836,0.17585160172524794,1.5465393518461688,1.5853142294357563,0.7964189067240706,0.8328806182395578,0.6622377396641748
21.0,86.25,0.43381603422353043,0.3151083805887698,0.09265825625553266,1.5821554914208753,0.7808191189844969,1.371275543195264,0.6938170901208487,1.0265051808494206
21.0,86.5,0.2911051105928777,0.277982679522031,0.17697140337045114,1.576534989080581,1.131547643028697,1.097686646039843,0.6292864792399697,0.9331564181881391
21.0,86.75,0.4125074961700956,0.2615979541309412,0.18486757887699726,2.223489225031662,0.7409480754465245,0.849191700284546,0.6227371086841499,1.1471183754272671
21.25,70.0,0.22497746033482702,0.3701374972174529,0.21109635407383545,2.011395312535233,0.7621131869490047,0.45653093305319553,0.49415063904865564,1.208700217843352
21.25,70.25,0.24033126044789416,0.33657540855042245,0.22984637702541147,1.9531353476078217,0.6981814427697636,0.4768337544653997,0.3634128741991752,1.2062545233353243
21.25,70.5,0.2499325678937485,0.322149692558456,0.2201546538103869,1.8796073458329852,0.6649304564203973,0.6090918734291731,0.4392400749878354,1.168252315793432
21.25,70.75,0.1876446494384477,0.34838359508622274,0.2261989974889984,2.3802133006327586,0.6167637548425385,0.6120038544144455,0.3821697223879294,1.3026225536254639
21.25,71.0,0.28517250358308033,0.25173611130018475,0.19751083117435755,1.715877837033312,0.7015429411032297,0.6610015025443001,0.3651895719788364,1.2525827125160363
21.25,71.25,0.336538787118591,0.2047164017283403,0.1621389274791926,1.7534808361183842,0.5663508918959023,0.6080862374009497,0.3910473520767176,1.3265624647949026
21.25,71.5,0.3635186302489537,0.23147936937167213,0.2123669624599731,1.5853608340518346,0.7117283866407318,0.6223836518174456,0.3606229742028855,1.3941162573618249
21.25,71.75,0.24445280763107277,0.27062903191975857,0.14894372268993752,1.5730972962546315,0.7118548606577172,0.5338461153286963,0.4754258045560203,1.268547415716598
21.25,72.0,0.24188291918741783,0.37018986407764304,0.16439817578295554,1.7654752011146488,0.604532376606266,0.506334724469376,0.38326782308598156,1.365410310618198
21.25,72.75,0.30810268308558375,0.7235202746968081,0.05208941441696416,1.480570058905986,1.151841448958625,0.306756502482112,0.279491937238408,0.48561206273884244
21.25,73.0,0.35701746511566773,0.4464772367435113,0.15598877409242748,2.048580070853757,0.6783394637303425,0.6338251521589805,0.3355803525765777,0.5133603592370342
21.25,73.25,0.36766264646386215,0.3457290228175095,0.20691843501576782,2.969863652641157,0.5381090501259467,0.9127520453003133,0.2970730860472252,0.34555049328610643
21.25,73.5,0.2887171280519546,0.4786320337676371,0.18337242829649827,1.8748635743642772,0.9223206898574203,0.5990642534418795,0.38346006076562744,0.32992295930140614
21.25,73.75,0.26795644936255253,0.5190462338062738,0.18565921739470034,1.4516888758392035,0.8728726976460941,0.6276551594128134,0.24975703036250574,0.3717779530714615
21.25,74.0,0.2954559067989238,0.5513073960221627,0.1496431157865601,1.6022582743906906,0.7823767972878805,0.5728881881441186,0.3586542772954444,0.31932931213263555
21.25,74.25,0.2046699652618038,0.39907792850844287,0.14389577824655017,1.8208586567280003,0.6895211932460625,0.699929703123179,0.317114275186824,0.4451918403634474
21.25,74.5,0.3952331905905143,0.3451692015552865,0.1341869969465903,2.112858956576341,0.8201092052702057,0.7081563543472522,0.434075994679419,0.4320902707267451
21.25,74.75,0.3858783012075335,0.43207449370577633,0.08547896897111977,1.2022582822868506,0.7098161563897646,0.6653129275918982,0.37770392822910004,0.47528094756474104
21.25,75.0,0.3233724806302121,0.4210172202907801,0.11547291440409294,1.6886783233081317,0.6901719344578798,0.9376681025519524,0.4533752093444682,0.46048549752686235
21.25,75.25,0.41315862131247666,0.5461902456788233,0.12304586963089405,1.7440303524514222,0.8584965842474823,0.77792359188726,0.3955445308714261,0.38342298445635176
21.25,75.5,0.3771340123780648,0.3833403353434776,0.16208268818326305,1.6089748968728397,0.7910049086633766,0.8007218752002588,0.30053711958727003,0.3912742677119509
21.25,75.75,0.34127938567689453,0.39725636878959986,0.13919942756288944,2.457265099899944,0.5116609012345337,0.7679310558783344,0.37334046435099144,0.43183265402382204
21.25,76.0,0.3601352749718725,0.4479891781750969,0.17566980181084707,2.0252996754695034,0.6413248632326988,0.6002485935045234,0.2743222803210342,0.4621711309240772
21.25,76.25,0.2855404413688647,0.5519738700288966,0.08552542894045341,2.1213292007066404,0.28446571531043946,0.8668004304422816,0.4272180185664301,0.43957419630746986
21.25,76.5,0.3052826537694181,0.4775502958805432,0.18413634540780305,2.742365292693659,1.2368308277837645,0.5455461220758362,0.37871696643371006,0.39732346080058095
21.25,76.75,0.2328745478188312,0.562030008086412,0.2148912282424661,3.612598849205405,0.44587919849662955,0.9257784092674463,0.29454233288603365,0.4508996339003888
21.25,77.0,0.23757923478233578,0.6989044533810792,0.17257315850162475,1.945433480779448,0.5878385024547718,0.7440052396539841,0.4020935906214496,0.3698720642100724
21.25,77.25,0.25343655255545017,0.4814820440868128,0.20044706385916752,2.322038168530794,0.5275143516562963,0.7621400445254822,0.37501626670045185,0.41619563120067543
21.25,77.5,0.3216478995619717,0.37869268431610476,0.1964146772468024,2.063033961460968,0.7749024873165761,0.9459518431140179,0.4339407685322292,0.35515347675881576
21.25,77.75,0.24297920312020227,0.4320442081000485,0.13904928614236195,1.9021289955494556,0.7798299734624823,0.564247939815396,0.46831047228718853,0.3016025462542037
21.25,78.0,0.34204645464724764,0.4889623994005499,0.18635325063072583,2.6281481316623605,0.5669039653308195,0.832633633779825,0.4044249772369514,0.39623452426615074
21.25,78.25,0.2396140003469702,0.5075462420347824,0.16695134641665285,2.3032568327058724,0.4019319167785292,0.9338893806952215,0.39953811246224763,0.3513801705930003
21.25,78.5,0.2753371013743028,0.3917622996162571,0.19538889178149857,1.284720781282949,1.1577135220455148,0.6961722036107864,0.572099130515606,0.29544792792013014
21.25,78.75,0.28987498796312683,0.49614602998412355,0.1572842820836492,1.9279505413727995,0.7419540068019262,0.944587448031572,0.4698089895513517,0.39729853272946164
21.25,79.0,0.28623847425738463,0.5533215917716614,0.13047472946343386,1.3107610358522683,0.7681471606144424,1.0134662774954082,0.6189729143246682,0.30057029895935033
21.25,79.25,0.362073507917408,0.42101120861399904,0.169736919912841,1.4466161461330589,0.6156306391634211,1.0522749723466365,0.5279354999255207,0.31948937121909826
21.25,79.5,0.43595272022163994,0.6020709074696381,0.11053488639163056,0.7748375509145159,0.9186843480029441,1.1770805302105372,0.6521591743789558,0.39984693631584534
21.25,79.75,0.27395073800988956,0.47228883010856776,0.21923454176606944,3.0764547287684687,0.4617571267529759,1.0854046055370108,0.3867783003019254,0.25793035306092726
21.25,80.0,0.27614182665688247,0.5220667999126316,0.22495766246979101,1.4899222730467272,1.250328081566132,0.7150375381762333,0.4861836254861366,0.20747906540072208
21.25,80.25,0.45750495443426814,0.3166518603246509,0.12487962422326905,1.646839363904035,0.5663548335413955,1.2317791914488534,0.6020334897223744,0.3401831785936662
21.25,80.5,0.25769643563361905,0.3113074807972121,0.18585972561603512,2.394334916010814,0.8113211904269533,0.8131999188312399,0.6267121682934664,0.2594405109075419
21.25,80.75,0.4270684826026251,0.3516669979358284,0.1310383802561725,1.9146843057851612,0.6773525013419239,1.1326262270839884,0.5670361738368622,0.2952677659560797
21.25,81.0,0.3160347811156564,0.5392624867004936,0.18751075831645855,2.1069712671007164,1.1416710164337365,0.8702285725199772,0.5503537072414018,0.24785791705483673
21.25,81.25,0.32661832526958584,0.5416263643464949,0.21086144670667697,1.9112658342703883,0.7881837835021476,1.1427496391563765,0.5085940771863652,0.30767750535194527
21.25,81.5,0.31243418185492416,0.5342925367610247,0.2634662350829589,3.0884402956347885,1.0911451314946579,0.6411152811738243,0.5138672460718395,0.22470001334102174
21.25,81.75,0.35757149622792955,0.5040672235847069,0.19071185341794944,1.882696985451187,0.9400041400204261,0.9282441290353566,0.6219390971506085,0.23320436785250598
21.25,82.0,0.33003130289561816,0.4796130098319047,0.19702313450124614,2.808927636408912,1.0381791954083548,0.8224959442413872,0.5190884630631273,0.23800728502790902
21.25,82.25,0.3696044684552757,0.3377386791870273,0.2295234071825024,4.173627377491887,0.27443406796831993,0.9632727778041716,0.34887454829193165,0.2938558068845956
21.25,82.5,0.25256831090288734,0.5220156551192511,0.2277948509372458,2.568259848700638,1.1197806762917588,0.8406910210924674,0.5886944047683377,0.23934079737144853
21.25,82.75,0.39251069465558347,0.44642799263960786,0.17329759063795,2.236089076592221,0.7731296390120093,1.0249074176290056,0.5718407733001333,0.2819145956944879
21.25,83.0,0.3808462370635177,0.3879811608862926,0.24488647216337717,2.1641577323971557,1.4767782600765649,0.7731510130345545,0.49067531184066154,0.22204224795345553
21.25,83.25,0.48518507852869713,0.2668383810594788,0.13248126873216892,1.5140343583501419,0.7598919276361813,1.3155906047786559,0.8490429148959525,0.2767962093094752
21.25,83.5,0.4444997254291699,0.41283129703677734,0.1572481750591204,2.069310239981386,1.4501352026614729,0.8128612411853413,0.7454233899182379,0.32694999374038186
21.25,83.75,0.316307399729558,0.3419193930974871,0.22177189753588558,2.926070281367039,1.1824709389624686,0.8557261859670766,0.5943315653297478,0.3269998059895847
21.25,84.0,0.446720662831158,0.28812358112034053,0.1624061706714583,2.252999335378372,0.7530198345028017,1.0505775462388451,0.5547888464678226,0.436891684976552
21.25,84.25,0.4604772434014075,0.3724392386069729,0.15511709421620548,1.6548340774609942,1.3494163786062776,0.9555346790784942,0.8026562104431899,0.36756945259323986
21.25,84.5,0.27102980938800675,0.33356775789221027,0.1681128387323978,2.006609481268649,0.7343644161461799,1.0369882164966393,0.5334831451675965,0.523549447377655
21.25,84.75,0.24688394521450407,0.3424905053776754,0.1837837832384795,2.638980519476825,0.4820263531752893,1.0783253793236922,0.5036741400269583,0.6848818655846759
21.25,85.0,0.3404122757191848,0.38224562451631366,0.17917529979809085,1.3916345673104835,0.9207374722196479,1.2643371181684484,0.5263219109338956,0.6969333064847224
21.25,85.25,0.4009276203630397,0.40499728317578687,0.1989268992757195,1.5329226783484908,1.0769309653970582,1.0134615515650047,0.6004826449183955,0.711268101551712
21.25,85.5,0.2696309059882081,0.3843152587695051,0.239838801183639,2.5228317035027596,0.9556407774267052,0.9450898823643339,0.46510134727490454,0.8376595641884966
21.25,85.75,0.3055014188270848,0.4420342475349842,0.15146998092743708,1.9487095263233027,0.941873433925054,1.03652680012011,0.5933442881483363,0.7525438905886349
21.25,86.0,0.2895339359951616,0.3564703411042735,0.12999473818134957,1.619870062553586,0.7316071164419333,1.3816358199324201,0.4851133746786082,0.8928319576519722
21.25,86.25,0.3424545472452679,0.3831788246132951,0.16131693046766937,2.056434821626721,1.1454455360461595,0.9542953298796476,0.6405585077910881,0.9637458906087645
21.25,86.5,0.43472598981678984,0.220705006703871,0.21279125372179458,2.1262819787846183,0.5767306443468952,0.5973797260643052,0.314630984562475,1.4840686184705603
21.25,86.75,0.31338604919957697,0.41120932939690963,0.19773255011054575,2.93378528860084,0.9052695927099805,0.9129175270158209,0.4764668247763213,0.9308669091494065
21.5,69.75,0.16047867879784483,0.37839795827671846,0.09498892930667556,1.802172412467889,0.2553004611144367,0.4863711476944182,0.25607075870694784,1.0309181386937238
21.5,70.0,0.2237276820711747,0.2548857740835015,0.2067237274651036,1.6333574600034577,0.6547018940648726,0.5421833997293438,0.39456474204168424,1.5352945884940123
21.5,70.25,0.27807607461081524,0.3306225876176852,0.27862419333301974,2.4778490622719263,0.7034998730198099,0.5525360873038909,0.37557879404972205,1.5497363954349985
21.5,70.5,0.24942249515451642,0.4601454331167633,0.25200813531725336,2.092626195444298,0.6528436066391141,0.5767764239923227,0.3866935639146006,1.487011922418519
21.5,70.75,0.21813946581605562,0.5823901001398748,0.14850573944268797,1.9564752980900204,0.518296518381436,0.4480142203512593,0.22123558472338017,1.0730021279048516
21.5,71.0,0.2742094724759211,0.35425363917883296,0.19245532127053733,1.886536054990252,0.7125447820009398,0.6535360376749766,0.37059049229806534,1.2215752677776104
21.5,71.25,0.30888045768772937,0.32216003863613585,0.10738516725143087,1.037339368818957,0.7686589386037653,0.5361388046128834,0.3746880912197905,1.3546764050412103
21.5,71.5,0.4130991994268105,0.3106628382350296,0.22938558576332416,2.8058306230679584,0.7209036211740243,0.6190267803866935,0.25823402989029215,1.6555321721183784
21.5,71.75,0.40865073188585216,0.2535768625353392,0.1013249237744423,1.2554775341193611,0.855321716725659,0.5743974044774106,0.4361827848697921,1.318932161197863
21.5,72.0,0.3411843703606485,0.22891729917596668,0.11964672802707392,1.764079337422354,0.8353780161071753,0.4418953377995964,0.3574032232911319,1.3406464087781325
21.5,72.25,0.2287792643530347,0.6471552846297138,0.11672254386903802,1.5921213581134286,0.9442341684429627,0.4383650714807514,0.30872163605714154,0.8403112897604067
21.5,72.75,0.2171962399067895,0.5585999198415041,0.052685615234950814,1.652981974397789,0.342222212720906,0.7155778472740804,0.25107603420199964,0.4982369721519525
21.5,73.0,0.2553742948037664,0.4478612577689629,0.15547463803062087,2.111876543837261,0.7467999857375438,0.6576194287816133,0.36544755281006847,0.5132486282640119
21.5,73.25,0.28051313783801957,0.518812210637928,0.14467198829676575,1.9334555592188043,0.689562363100129,0.49595864311420507,0.3199996790922975,0.45655606992251113
21.5,73.5,0.27002548210049077,0.4327958709550792,0.2124550021227008,2.1947208570992185,0.7764942732370222,0.6346924526204762,0.272557812233948,0.31904852488714897
21.5,73.75,0.270522255461622,0.5396075648900154,0.1616070927660108,1.0574787832671602,0.6291930792319973,0.6559849637222476,0.3156097561346907,0.31763874072151854
21.5,74.0,0.20559953086317873,0.5375142571822205,0.13574882455985715,1.712918761486746,0.8519431782010621,0.6074231756677053,0.3229076765927874,0.3526976550063954
21.5,74.25,0.35357165381483957,0.5211425266084201,0.0887505420307072,1.904097292890765,0.32732221086876706,0.7455206517837494,0.302448896844057,0.46241652642111786
21.5,74.5,0.32365302965355996,0.5661512428460311,0.07197394344143707,1.4487701040025325,0.4781895924641629,0.8275229584569562,0.32189779094192683,0.48732475484051907
21.5,74.75,0.3062044088802397,0.4165435421440676,0.1146137895819195,1.80402014735234,0.5714381775826952,0.7842971853303514,0.44345941164053004,0.49133887662342185
21.5,75.0,0.4234668991339987,0.24021961398572347,0.0667211974707341,1.1622664962825053,0.5170777805588773,0.9164752187192035,0.45648488440486573,0.4724481858927916
21.5,75.25,0.25066066915146956,0.34812318975792594,0.15950451505817181,1.8679613487290663,0.5416926034403616,0.7655554222402989,0.34857651097096476,0.41075227182021373
21.5,75.5,0.361228514695593,0.3151417901418042,0.16310726102766948,2.0240726950796226,0.8744718774989356,0.7016804164609017,0.3991890197000394,0.39771572405719113
21.5,75.75,0.21056942393639552,0.4514173461221287,0.21400026392301238,2.2862364019240857,0.7078253892904175,0.7020123472356544,0.36367042276930245,0.4824556560640304
21.5,76.0,0.3237793820737133,0.39437130538279186,0.16028178400958837,2.1735198258621455,0.6205099558324839,0.8284554757659481,0.3566243070119698,0.4932813962173168
21.5,76.25,0.4053428733296073,0.43361760265118016,0.1160936815702914,1.2423626419921363,0.6417021833485284,0.8165038330895215,0.44292716975282287,0.4503300266060089
21.5,76.5,0.2770784420353716,0.461657001014131,0.09458794347615787,1.5161291994532737,0.5105655559063718,0.922555117033589,0.4728750934699883,0.40625677505535024
21.5,76.75,0.28980697699716784,0.4303435105658291,0.13796848754169339,2.3331561406490153,0.3380843760055823,1.1290142498910174,0.4410603835931611,0.4264721841850715
21.5,77.0,0.25718857679668494,0.4401586815657327,0.12588541546657356,1.5162657526354733,0.5853021084768535,0.9661770668726264,0.4423596520233308,0.4253850842712349
21.5,77.25,0.26163322951234746,0.523639979649798,0.2358004745018843,1.851919499718332,0.8230737971772049,0.5652817634132637,0.44342656290917404,0.3452814328661303
21.5,77.5,0.2663468787632249,0.49299313577566684,0.23147114177022307,1.8482993921854032,0.841490299169574,0.7750454040246166,0.4510376307417398,0.33287594870306647
21.5,77.75,0.2908864847220271,0.4415704659358294,0.16481346540278874,1.9176304498823025,0.32603992910900303,1.0650285388852354,0.4468012678549455,0.43274356070236913
21.5,78.0,0.17864232948869882,0.37668346298935285,0.23538833520260738,2.8494373446106946,0.3942674863886523,0.877991046658249,0.3617747744880457,0.43603396731515937
21.5,78.25,0.2261793322687116,0.37156648843124074,0.18217641003913357,1.983334158539979,0.9062240200459506,0.7735221916700651,0.4518103845295847,0.3387758983074771
21.5,78.5,0.1711333806587362,0.369930345151065,0.16771759681058288,1.0389830326831586,0.3711391945245834,1.2954610146736902,0.5071487275275389,0.33060589000273727
21.5,78.75,0.2876918536414779,0.49280493012182586,0.08777762062477125,0.9753470968643829,0.764603198569958,1.0986620863345982,0.6800730251684786,0.3519342614554876
21.5,79.0,0.22897515659166973,0.5064180763383853,0.19015356799687788,1.582419494399162,0.6634036996677192,0.7889631209787811,0.4839771148361837,0.3246436408736146
21.5,79.25,0.24229422002418038,0.42442129872070933,0.17753915173721807,2.653156108002143,1.0202312960910074,0.6058739930747195,0.4210304343481597,0.2282605853918856
21.5,79.5,0.36485485885224894,0.4265557327318728,0.20092065287458613,1.5684743230328355,0.9104088132276921,0.9314423849550862,0.5058056195528375,0.3435735341562261
21.5,79.75,0.3703291382082403,0.4131235733029355,0.20851780702189043,1.888604992966579,0.6441086197583217,1.0303697745459572,0.4562959777894248,0.2762515552836901
21.5,80.0,0.3839292616396123,0.4124091120719223,0.1401147864453809,2.338743219624465,0.6099266080019975,0.8754069130685291,0.5224602133393146,0.24026482410241076
21.5,80.25,0.38774717786176444,0.5095712375464417,0.1983241510644995,1.4667864466609617,1.0006782387668236,0.9043417868264438,0.6386574988726387,0.2877946734260805
21.5,80.5,0.3334557726434107,0.4314675626173528,0.14021154706273012,1.484626923437796,0.8342649431993551,0.982187430537223,0.7391489936704881,0.27806158262241065
21.5,80.75,0.2805599581363833,0.4079914735698949,0.17491246465096133,3.2513069671146337,0.7981692321908892,0.926212167484665,0.47189468730109496,0.2612405245427048
21.5,81.0,0.3967213850524393,0.4245712460282639,0.178637534965638,2.1656043124520976,0.8303135226355155,1.0702303426942106,0.510498041833855,0.2722502294513294
21.5,81.25,0.27247093063590966,0.41358550977514186,0.2015087899054275,2.8125107196480483,0.9631986164403711,0.6972159595686662,0.4694630069716882,0.2080165201545161
21.5,81.5,0.4641716873276949,0.5019804705269681,0.222713863860398,3.225704177317172,0.5536764600375819,0.9573336153879941,0.4269727700176425,0.23416380727162373
21.5,81.75,0.4089239852501761,0.46632415152736845,0.20273862095370046,1.7278318136235695,1.1986055121535049,1.0140941485866828,0.5276440860999776,0.2723384004637736
21.5,82.0,0.4049017935586871,0.38805461279603376,0.2182229842237181,2.647732536212193,0.5342360232714808,1.1975776349831275,0.4310685035155628,0.2639644094977546
21.5,82.25,0.37825614485347564,0.596770672086708,0.14312112398788895,1.4744467244999113,1.1770116406219349,0.8289324540895674,0.80902543507811,0.2919277405487949
21.5,82.5,0.3630285860998539,0.4432983037959825,0.15717491310534074,1.9952802288725484,1.0715688850938714,0.9071430386731959,0.7037280332344683,0.29326694653174307
21.5,82.75,0.29294021064292886,0.3517742270510032,0.18883079196434316,2.012740986836007,1.0225765778615055,1.0039824631011234,0.7124646004613152,0.3619551384837205
21.5,83.0,0.31311377214147934,0.4009065119049893,0.1583822156729667,3.5989237699862624,0.9418968406127809,0.9445287684120156,0.6385777600351704,0.2642087684061099
21.5,83.25,0.39264004777284944,0.38295624917704213,0.15964821530590043,2.534761003230723,0.7288579037025339,1.0927067740559462,0.6845386367664116,0.2954066108963538
21.5,83.5,0.30086287867407374,0.3184438160671339,0.18135266840285277,2.671605406835676,1.4716527464839677,0.7498557824309438,0.7108363798343817,0.33533623759514447
21.5,83.75,0.32019748745617455,0.3101100360137496,0.21200621382851434,3.239105932209077,0.6525750657790301,1.2309286945865583,0.4944886892470927,0.3308293462789725
21.5,84.0,0.3237500380807207,0.3617455856407594,0.17277633397447334,2.426261326968122,0.4571918978366755,1.2546301906228654,0.5581895531106746,0.3782412846963426
21.5,84.25,0.35408514316706174,0.3064460432913954,0.1805971323937427,2.716038089905985,0.9874861697014736,0.8567147069309644,0.5881275308596727,0.4256942796746144
21.5,84.5,0.3401376128915973,0.3272773872624236,0.13951090532204274,1.825299457692341,1.1330842058360517,1.0063959395332742,0.5845216773082101,0.44773670974720114
21.5,84.75,0.3577507334970903,0.43223226443368457,0.12835208164402684,1.345517924414476,1.2460776078704716,1.1574301300612138,0.6339771071904463,0.6266782391790634
21.5,85.0,0.38730764909568377,0.4198592487090688,0.15034132318731244,1.9407635410381496,0.6860578374080809,1.2573294533428614,0.5655463151338209,0.7632875477368843
21.5,85.25,0.2957399697583203,0.4259961220489343,0.14898626149101743,1.8602710929219257,0.9959103827138074,1.2340925174925137,0.48496489469488135,0.7764645533646495
21.5,85.5,0.27938887561203046,0.34843015759584883,0.2065782925801722,1.9871633460621356,1.1416634467265372,0.7973195353435865,0.5696627726743008,0.9727975281982862
21.5,85.75,0.2822115998065988,0.37877654475082034,0.16638600987935964,1.5236650432504073,0.9402930904431648,0.9635262980749696,0.5726375251113681,0.9373482408659968
21.5,86.0,0.2758355061145814,0.3523705037820301,0.22841457122462397,1.4112810826057973,1.4349323025110978,0.8628668592449752,0.5860970059255755,0.8700655538773936
21.5,86.25,0.28811534089717616,0.3756754761550654,0.28987498046829097,1.8442270373111205,1.3998809233517897,0.8978717006119792,0.555684326527092,1.2291480761314209
21.5,86.5,0.3429668711566213,0.34261775037931735,0.20959181773095112,2.165434252726591,1.356149665039882,0.915178486150938,0.45835135347717954,1.2096776435415801
